brand,caliber,part_number,stock_quantity,pricing_status,pricing_confidence,recommended_price_eur,price_lower_bound_eur,price_upper_bound_eur,sell_time_display,median_days_to_sell,sell_time_lower_days,sell_time_upper_days,turnover_confidence,turnover_method,evidence_basis,active_evidence_count,historical_evidence_count,total_unique_evidence_count,historical_value_h,current_value_c,demand_index_d,scarcity_score_s,price_trend_p,demand_adjustment_eur,germany_price_eur,us_price_eur,virtual_price_eur,no_recommendation_reason,recommendation_reason,turnover_reason,active_pricing_caveat,canonical_inventory_id,inventory_uid
Rolex,5035,56002,3,PRICED,HIGH,43.4,36.89,49.91,0-30 days,1.4,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,4,3,7,41.1,45.99,1.0,0.8,0.0,1.06,48.4,77.32,43.4,,"Based on historical sold evidence (n=45 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.80).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_5035_56002,iuid_dc41fe6d280543ef
Rolex,5035,6012,2,PRICED,MEDIUM,195.2,165.92,224.48,31-90 days,79.4,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,15,2,17,190.41,69.33,0.8,0.6,0.0,2.88,200.2,248.92,195.2,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.60).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_5035_6012,iuid_3da289eef9bc4868
Rolex,5035,6044,1,PRICED,LOW,59.44,35.66,83.22,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,11,0,11,,60.34,0.4,0.4,0.0,-0.3,64.44,95.45,59.44,,"Based on active asking prices only (n=15 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.40).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_5035_6044,iuid_ea0d840fb7d44744
Rolex,5055,5136,2,PRICED,LOW,84.78,72.06,97.5,31-90 days,65.5,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,10,1,11,80.0,72.8,0.8174,0.9322,0.0,1.32,89.78,124.09,84.78,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.93).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_5055_5136,iuid_178965849dc745de
Rolex,24130,217,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_24130_217,iuid_0e99fb623cc74768
Rolex,"12""727",445E,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_12_727_445e,iuid_682bd6fb83294d30
Rolex,"13""72",6610B,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72_6610b,iuid_c32b71ac918c4b65
Rolex,"13""727",770E,10,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_727_770e,iuid_4fb80b9866e24e64
Rolex,"13""727",770E 1260,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_727_770e_1260,iuid_84e39983255c4143
Rolex,"13""72A",195A,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_195a,iuid_b8f6558060784739
Rolex,"13""72A",210A,3,PRICED,LOW,166.01,99.61,232.41,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,162.94,0.625,0.625,0.0,1.03,171.01,215.92,166.01,,"Based on active asking prices only (n=1 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.62).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_13_72a_210a,iuid_5f794c0bc9d94b2a
Rolex,"13""72A",225A,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_225a,iuid_a5851e3d9c6044df
Rolex,"13""72A",3090E,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_3090e,iuid_726eb581e5a9413b
Rolex,"13""72A",365E,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_365e,iuid_864630bf24794144
Rolex,"13""72A",407A,5,PRICED,LOW,52.98,31.79,74.17,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,52.0,0.625,0.625,0.0,0.33,57.98,88.15,52.98,,"Based on active asking prices only (n=1 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.62).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_13_72a_407a,iuid_5a2eb98dd9184b1f
Rolex,"13""72A",415A,7,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_415a,iuid_a705ef17e13542e9
Rolex,"13""72A",420A,4,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_420a,iuid_92e724f4a08c4aaf
Rolex,"13""72A",435A,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_435a,iuid_b7b4debb56fb448d
Rolex,"13""72A",453,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_453,iuid_2e765eb86e2d4f62
Rolex,"13""72A",5150A,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_5150a,iuid_43b134d67b5d4a3d
Rolex,"13""72A",5758D,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_5758d,iuid_f8e28093459a4c0a
Rolex,"13""72A",705E,3,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_705e,iuid_13ac9f025e0e4c55
Rolex,"13""72A",730A,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_730a,iuid_628e61e8e3114d69
Rolex,"13""72A",8020A,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_8020a,iuid_3e8b3c39a135447b
Rolex,"13""72A",8100A,3,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_8100a,iuid_cfe7313a4e384a16
Rolex,"13""72A",8200,3,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_8200,iuid_1eae4d9b98c4468a
Rolex,"13""72A",8270A,2,PRICED,LOW,235.03,141.02,329.04,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,242.67,0.625,0.125,0.0,1.46,240.03,293.94,235.03,,"Based on active asking prices only (n=4 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.12).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_13_72a_8270a,iuid_8e2d47ffc81a4a80
Rolex,"13""72A",8335,3,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_8335,iuid_f5a8c4d86d224d09
Rolex,"13""72A",8350A,3,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_8350a,iuid_d9f4b669d4cf416f
Rolex,"13""72A",8355A,4,PRICED,LOW,182.99,109.79,256.19,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,188.94,0.625,0.125,0.0,1.14,187.99,235.12,182.99,,"Based on active asking prices only (n=4 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.12).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_13_72a_8355a,iuid_e8a77d786ee34cff
Rolex,"13""72A",8680-1A,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_13_72a_8680_1a,iuid_6594bfd256eb407c
Rolex,25-286,CAR-V3,1,PRICED,LOW,725.74,616.88,834.6,91-183 days,116.8,91,183,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,6,1,7,692.8,362.75,0.7383,0.8522,0.0,8.55,730.74,848.65,725.74,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.85).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_25_286_car_v3,iuid_7a87ac38a99542fc
Rolex,29-243,86,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_29_243_86,iuid_edab7629edb94a48
Rolex,29-252,8,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_29_252_8,iuid_351ce3b5d43a4e84
Rolex,29-292,85,3,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_29_292_85,iuid_494aab9252eb40b7
Rolex,29-295,1,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_29_295_1,iuid_780e1f16c38c45cb
Rolex,29-295,2,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_29_295_2,iuid_b0cac19817bc4837
Rolex,29-310,8,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_29_310_8,iuid_91171980eff94fa5
Rolex,29-317,8,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_29_317_8,iuid_d14bf662769b4c99
Rolex,29-318,3,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_29_318_3,iuid_96f9b360a24040c2
Rolex,31A,5513,10,PRICED,MEDIUM,154.85,131.62,178.08,31-90 days,30.6,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,9,2,11,163.34,118.5,0.7383,0.9096,-0.1,1.82,159.85,203.31,154.85,,"Based on historical sold evidence (n=10 sale(s)). Price trend down (-10.0%), scarcity scarce (S=0.91).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_31a_5513,iuid_8e9dcf51e09c441d
Rolex,"4""",1275,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_4_1275,iuid_b7a906bd4a0443dc
Rolex,B1530,310,1,PRICED,LOW,196.74,118.04,275.44,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,4,0,4,,197.99,0.293,0.5409,0.0,-2.06,201.74,250.66,196.74,,"Based on active asking prices only (n=4 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.54).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_b1530_310,iuid_eab967d310be4475
Rolex,B7837,Y1,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_b7837_y1,iuid_aa3ec0f515f14865
Rolex,B7838,Y1,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_b7838_y1,iuid_29036619a2364aaf
Rolex,Tropic,128,6,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_tropic_128,iuid_cc7756708db84313
Rolex,a-296,4252,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_a_296_4252,iuid_6d05832d94a04adc
Rolex,,24-26812-8,2,PRICED,LOW,195.19,165.91,224.47,0-30 days,27.9,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,6,1,7,190.0,175.59,0.6714,0.6857,0.0,1.66,200.19,248.91,195.19,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.69).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_unknown_24_26812_8,iuid_e03d7666351e4aa5
Rolex,,24-26B300-8,2,PRICED,LOW,130.09,78.05,182.13,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,18,0,18,,138.32,0.3,0.0,0.0,-1.31,135.09,175.31,130.09,,"Based on active asking prices only (n=36 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_24_26b300_8,iuid_fc4d9df86c1e464d
Rolex,,24-480-0,1,PRICED,LOW,139.78,118.81,160.75,0-30 days,28.0,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,13,1,14,139.99,117.67,0.6714,0.4,0.0,1.19,144.78,186.27,139.78,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.40).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_unknown_24_480_0,iuid_b2deddbdac4544a7
Rolex,,24-531-0,2,PRICED,HIGH,94.97,80.72,109.22,0-30 days,3.8,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,62,11,73,101.92,102.69,0.8857,0.6571,-0.1,1.8,99.97,135.62,94.97,,"Based on historical sold evidence (n=120 sale(s)). Price trend down (-10.0%), scarcity balanced (S=0.66).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_unknown_24_531_0,iuid_9aa53d8c288d4bdf
Rolex,,24-600-9,1,PRICED,LOW,274.52,164.71,384.33,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,276.5,0.3,0.5286,0.0,-2.77,279.52,338.59,274.52,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_24_600_9,iuid_50d4b515197a4bd7
Rolex,,24-6020,1,PRICED,MEDIUM,50.5,42.92,58.08,0-30 days,2.2,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,54,9,63,43.97,31.19,0.9429,0.7143,0.1,1.09,55.5,85.35,50.5,,"Based on historical sold evidence (n=100 sale(s)). Price trend up (+10.0%), scarcity scarce (S=0.71).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_unknown_24_6020,iuid_3e02f51a17fd424a
Rolex,,24-603-0,5,PRICED,HIGH,135.73,115.37,156.09,0-30 days,2.7,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,43,10,53,117.69,126.39,0.9714,0.7429,0.1,3.13,140.73,181.69,135.73,,"Based on historical sold evidence (n=170 sale(s)). Price trend up (+10.0%), scarcity scarce (S=0.74).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_unknown_24_603_0,iuid_07f9c5ab611a4aab
Rolex,,24-603-9,1,PRICED,LOW,251.09,150.65,351.53,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,3,0,3,,260.7,0.3,0.2286,0.0,-2.54,256.09,312.1,251.09,,"Based on active asking prices only (n=6 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.23).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_24_603_9,iuid_e3332ea5543d4c02
Rolex,,24-604-0,5,PRICED,HIGH,139.26,118.37,160.15,0-30 days,1.8,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,49,15,64,128.56,114.4,1.0,0.7714,0.0289,3.4,144.26,185.69,139.26,,"Based on historical sold evidence (n=230 sale(s)). Price trend up (+2.9%), scarcity scarce (S=0.77).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_unknown_24_604_0,iuid_4c304b2fa44c49f5
Rolex,,24-6330-1,5,PRICED,MEDIUM,33.15,28.18,38.12,0-30 days,10.1,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,6,1,7,31.36,33.95,0.8571,0.8857,0.0,0.58,38.15,65.73,33.15,,"Based on historical sold evidence (n=20 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.89).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_unknown_24_6330_1,iuid_2c1360033e8243e4
Rolex,,24-7030-0,5,PRICED,LOW,66.91,56.87,76.95,31-90 days,30.1,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,47,1,48,69.0,75.71,0.6714,0.1143,0.0,0.57,71.91,103.9,66.91,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity oversupplied (S=0.11).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_unknown_24_7030_0,iuid_cc37e6a91f6d4b7c
Rolex,,25-108,1,PRICED,LOW,49.08,41.72,56.44,0-30 days,4.4,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,3,6,9,41.92,27.7,0.8286,0.9714,0.1,0.79,54.08,83.74,49.08,,"Based on historical sold evidence (n=70 sale(s)). Price trend up (+10.0%), scarcity scarce (S=0.97).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_unknown_25_108,iuid_ea79c13833df4844
Rolex,,25-113,1,PRICED,MEDIUM,18.49,15.72,21.26,0-30 days,10.3,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,6,3,9,19.65,20.46,0.8,0.8,-0.1,0.27,23.49,49.16,18.49,,"Based on historical sold evidence (n=30 sale(s)). Price trend down (-10.0%), scarcity scarce (S=0.80).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_unknown_25_113,iuid_f5f4ec14dc7c4f18
Rolex,,25-118,1,PRICED,LOW,85.15,72.38,97.92,0-30 days,2.0,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,11,13,24,89.01,34.63,0.9143,0.9143,-0.1,1.73,90.15,124.51,85.15,,"Based on historical sold evidence (n=130 sale(s)). Price trend down (-10.0%), scarcity scarce (S=0.91).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_unknown_25_118,iuid_a50d6081d89c4e7d
Rolex,,25-123,1,PRICED,LOW,55.02,33.01,77.03,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,56.63,0.3,0.3143,0.0,-0.56,60.02,90.46,55.02,,"Based on active asking prices only (n=4 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.31).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_25_123,iuid_f483a1aeda56498e
Rolex,,25-125,6,PRICED,LOW,84.74,72.03,97.45,0-30 days,21.9,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,1,2,3,80.06,138.66,0.7714,0.9429,0.0,1.13,89.74,124.05,84.74,,"Based on historical sold evidence (n=20 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.94).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_unknown_25_125,iuid_8c644f35190a4752
